first_name,middle_name,last_name,other_authors,title,series,series_num,description,copies,publisher,publish_date,pages,isbn10,isbn13,tags
Marian,,Keyes,,"Brightest Star in the Sky, The",,,"A wry and life-affirming novel from the internationally bestselling author

Marian Keyes's inimitable blend of rollicking humor, effervescent prose, and stories that deal with real-life issues have captivated readers around the globe. She is one of the bestselling authors of women's fiction in the English-speaking world. Her new novel will delight fans of Candace Bushnell's darkly comic sensibility and Sophie Kinsella's fast-paced action. The Brightest Star in the Sky follows seven neighbors whose lives become entangled when a sassy and prescient spirit pays a visit to their Dublin townhouse with the intent of changing at least one of their lives.

But what will this metamorphosis be and who will the sprite choose? There's Matt and Maeve, the newlyweds struggling to overcome the first obstacle in their storybook romance; Lydia, the brassy but vulnerable cabbie; Katie, the just-turned-forty PR executive searching for a more gratifying life; and the eldest resident, Jemima, currently playing hostess to her son Fionn, who is in town to star as the hunky gardener in a hot new television show.

Keyes's universal themes and appealing characters have made her an international phenomenon, and are sure to conquer a wider American audience. With The Brightest Star in the Sky, she delivers another satisfying story charming in its wit and surprising in its depth.",1,Penguin,2011-02-03,640,0014102867,9780141028675,"chick lit,romance"
Marian,,Keyes,,"Other Side of the Story, The",,,"The agent Jojo, a high-flying literary agent on the up, has just made a very bad career move: she?s jumped into bed with her married boss Mark? The bestseller Jojo?s sweet-natured client Lily?s first novel is a roaring success. She and lover Anton celebrate by spending the advance for her second book. Then she gets writer?s block? The unknown Gemma used to be Lily?s best friend ? until Lily ?stole? Anton. Now she?s writing her own story ? painfully and hilariously ? when supershark agent Jojo stumbles across it? When their fortunes become entangled, it seems too much to hope that they?ll all find a happy ending. But maybe they?ll each discover that there?s more than one side to every story?",1,Penguin,2005-03-10,656,0140295992,9780140295993,"chick lit,humour,romance"
Vaseem,,Khan,,"Unexpected Inheritance of Inspector Chopra, The",,,"Mumbai, murder and a baby elephant combine in a charming, joyful mystery for fans of Alexander McCall Smith and Rachel Joyce. On the day he retires, Inspector Ashwin Chopra discovers that he has inherited an elephant: an unlikely gift that could not be more inconvenient. For Chopra has one last case to solve...But as his murder investigation leads him across Mumbai - from its richest mansions to its murky underworld - he quickly discovers that a baby elephant may be exactly what an honest man needs. So begins the start of a quite unexpected partnership, and an utterly delightful new series.

Book One of the Baby Ganesh Agency series (Baby Ganesh Investigations)",1,Mulholland Books,2015-12-31,320,1473612284,9781473612280,"cultural,mystery"
Garry,Douglas,Kilworth,,"Devil's Own, The",,,"The first of the colourful exploits of Jack Crossman, The Devil's Own sees him in the thick of the fighting during the notoriously brutal and bloody Crimean War. In an uneasy nineteenth century alliance with the French and the Turks, the British troops faced the dreaded Cossacks on the battlefield and debilitating diseases such as cholera in their campsites. Sergeant Jack Crossman, referred to by his admiring comrades as 'Fancy Jack', is a tough, shrewd and skilful soldier, part of the proud 88th Regiment, the Connaught Rangers, also known as 'The Devil's Own.' When Crossman is selected to lead a covert operation, he knows that his success or failure could determine the outcome of the war. Whether he and his men will survive their mission is another matter.",1,"Little, Brown Book Group Limited",2011-09-01,,1780332556,9781780332550,"action,adventure,historical fiction"
Garry,,Kilworth,,"Midsummer's Nightmare, A",,,"Sherwood Forest, home of Oberon, Titania, Puck, Cobweb, Peaseblossom and the rest of the mob, has been whittled away by urban development. It's time to move on, the fairies decide. Sid, their captive, a kindly if gruff young car mechanic, teaches Titania to drive, and on Midsummer's Eve the party sets off in a battered and smelly old bus. They're bound for the New Forest, where they hope to be able to regenerate their magic.
The fairies' journey is full of excitement. At a village fair, they show the morris dancers how to cut previously undreamt-of capers. Titania falls in love with a human baby and steals her from her pram, starting a nationwide search for the missing infant. The fairies then link up with a group of New Age travellers on their way to Stonehenge, who befriend them almost without question.
Finally, a fight to the death between Titania and the terrifying and sadistic Morgan-le-Fey must take place before everyone can settle down into some form of harmony and peace.",1,Corgi,1997-07-03,336,0552144649,9780552144643,fantasy
Danny,,King,,"Bank Robber Diaries, The",,,"Chris Benson idolizes his older brother Gavin. In fact, everyone looks up to him. But then they have little choice when they are lying on their stomachs in the middle of a bank with a gun shoved in their face. When Gavin gets sent down for a 15-year stretch the unprofessional trio of Chris, Sid, and Vince are left without their ringleader. As hilarious as The Burglar Diaries, the first book in the series.",1,Serpent's Tail Limited,2002-03-21,256,1852426659,9781852426651,"humour,mystery"
Sophie,,Kinsella,Madeleine Wickham,Swimming Pool Sunday,,,"On a shimmeringly hot Sunday in May, Louise is at a neighbour's pool with her daughters - and glaring at her resentfully is her estranged husband Barnaby. While the children splash and shriek in the cool, blue waters, she lies blissfully back in the sun and dreams of Cassian, the charismatic new lawyer in her life.The day seems perfect. But suddenly the bliss is shattered. The consequences of a terrible accident develop into a drama of recriminations, jealousy and legal power-play. Friendships crumble, the village is split, and the needs of a child become secondary to the dangerous contest in which the grown-ups are engaged.",1,Random House,,367,0552776718,9780552776714,"chick lit,romance"
Madeleine,,Wickham,,"Wedding Girl, The",,,"At eighteen, Milly was up for anything. So when a friend asked her to marry him just so that he could stay in England, she didn't hesitate. To make it seem real she dressed up in wedding finery and posed on the steps of the registry office for photographs.

Now, ten years later, Milly is a very different person. Engaged to Simon - who is good-looking, wealthy and adores her - she is about to have the biggest and most elaborate wedding imaginable, all masterminded by her mother. Nobody knows about her first marriage, so it's almost as though it never happened - isn't it?

But with only four days to go, it looks as though Milly's past is going to catch up with her. Can she sort things out before her fairytale wedding collapses around her? How can she tell Simon? And worse still, how can she tell her mother ...?",1,Black Swan,2010-12-09,368,0552776734,9780552776738,"chick lit,romance"
Madeleine,,Wickham,,Cocktails For Three,,,"Three women, smart and successful, working in the fast and furious world of magazines, meet for cocktails and gossip once a month.

Roxanne: glamorous, self-confident, with a secret lover - and hoping that one day he will leave his wife and marry her.

Maggie:capable and high-achieving, until she finds the one thing she can't cope with - motherhood.

Candice:honest, decent, or so she believes - until a ghost from her past turns up, and almost ruins her life.

A chance encounter in the cocktail bar sets in train an extraordinary set of events which upsets all their lives and almost destroys their friendship...",1,Black Swan,2010-08-19,304,0552776742,9780552776745,"chick lit,romance"
Sophie,,Kinsella,,Shopaholic Ties The Knot,Shopaholic,3,"Rebecca Bloomwood has the dream job. She's a personal shopper, so is able to spend other people's money all day instead of her own. And she gets paid for doing it. The perfect job, the perfect man - gorgeous Luke Brandon - and now ... the perfect wedding.

Yes, Luke has proposed and wedding bells are in sight. No excuses are needed to start the shopping trip of all time. And Becky's parents are just assuming that the wedding will be at home - a marquee in the garden and Becky in her mum's wedding dress, which she's been saving specially for the occasion. But Luke's mother has very different ideas - a huge affair in New York in a forest glade setting - or perhaps a Venetian Ball, or a fin de siecle extravagance?

Now Becky's getting confused. She doesn't want to say 'no' to anyone. The plans are going ahead, and soon it will be too late to turn back - from either wedding...",1,Black Swan,2002-07-01,394,0552999571,9780552999571,"chick lit,humour,romance"
India,,Knight,,Don't You Want Me?,,,"India Knight busted the happy-ever-after cliché in her divorce novel, My Life on a Plate. This time it’s sex and the single mum that’s on Ms Knight's knowing agenda. Forget gritty realism though, in Don’t You Want Me the only element of kitchen sink drama in this frothy tale is whether there’ll be enough roasted leg of lamb and rosemary to go round. And it’s an important question to Estella de la Croix, she’s a woman of appetites. Leading lady Stella has two ex-husbands, a very large house, gorgeous clothes and a sweetly blonde toddler called Honey. She even has an artist lodger, who is lovely, but too ginger to be fanciable.  Everything is superficially perfect, except for one thing, the lack of sex. ""I have no-one to sin with"" wails Stella, and decides to do something about it. There follows a gruesomely confessional account of over-age drinking and drugs. And one-night-stands with a perma-tanned plastic surgeon--(sleeping with him is like ""contorting an Action Man into unlikely positions"") or an equally unappealing DJ, a thirtysomething man who thinks he’s 17. And although Stella can be very witty on the dating game and middle-class laissez-faire parenting, less amusing is her scatological humour, or bad taste jokes about the handicapped. By the end of the novel Stella has decided that casual sex is not for her, a relationship is what she really, really wants. And her lucky partner? Well let’s just say that ginger Frank isn’t a red herring.--Eithne Farry",1,Penguin,2002-05-02,272,0140297405,9780140297409,chick lit
Tom,,Knox,,"Babylon Rite, The",,,"High-concept thriller which weaves together past and present terrors in an intense page-turner

If you dig up hell, you uncover evil...

Edinburgh: a famous Templar historian dies mysteriously at the Rosslyn chapel, setting journalist Adam Blackwood on a quest for the truth to the Templar sites of Europe. Meanwhile, in London, several young people from the international party set commit suicide in very bizarre circumstances.

Peru: Ten thousand miles away, anthropologist Jess Silverton is digging up the world's most terrifying ancient civilization: the Moche, a people mired in blood ritual and human sacrifice. But it seems that their ancient practices may not be entirely buried and forgotten...

The Amazon: Adam and Jess will both be thrown into mortal danger as it emerges that the suicides, the Templars and the sinister rituals of the Moche are all linked by a chilling secret - the secret that, quite literally, kills.",1,Harper,2012-02-16,512,0007344023,9780007344024,"adventure,mystery,suspense,thriller"
Dorothy,,Koomson,,"Ice Cream Girls, The",,,"Serena and Poppy were teenagers when they were branded as the Ice Cream Girls.

When they were accused of murder, one of them was sent to prison while the other was set free.

Now, 20 years later, one of them is doing all she can to clear her name and the other is frantically trying to keep her secrets.",1,Sphere,2010-07-22,480,0751539821,9780751539820,"black authors,crime,mystery,psychological fiction,romance"
Dorothy,,Koomson,,Marshmallows for Breakfast,,,"When Kendra Tamale returns to England from Australia she rents a room from Kyle, a divorced father of two, and begins a new job. She's looking forward to a fresh start and simple life. Kyle's five-year-old twins, Summer and Jaxon, have other ideas and quickly adopt Kendra as their new mother - mainly because she lets them eat marshmallows for breakfast. Kendra eventually becomes a part of their lives, even though she's hiding a painful secret that makes her keep everyone - especially children - at arm's length. Then Kendra bumps into the man who shares her awful secret, and things fall apart: she can't sleep, she can't eat, she's suspended from work, and the kids are taken away by their mother. The only way to fix things is to confess to the terrible mistake she made all those years ago. But that's something she swore never to do . . .",1,,,440,075153708X,9780751537086,"black authors,chick lit,family drama,romance"
Dorothy,,Koomson,,"Chocolate Run, The",,,"Amber Salpone thinks in chocolate - talk to her for three minutes and she'll tell you what kind of chocolate you'd be. In fact, most days, if she was asked to choose between chocolate and relationships, there'd be no contest. At least chocolate has never let her down. Unlike her family. Growing up in the Salpone household has taught Amber to avoid conflict - and love - at all costs. So, when she does the unthinkable and has a one-night stand with womaniser Greg Walterson, her uncomplicated, chocolate-flavoured life goes into meltdown. Especially when Greg announces she's the love of his life - and Amber finds it hard enough to decide if she wants plain or Fruit and Nut...Meanwhile, her best friend, Jen, seems to be launching a bid to become Bitch Of The Year and Amber's family are making unreasonable demands. Amber has two choices: to deal with her past and the people around her, or to go on a chocolate run and keep on running...",1,Sphere,2008-02-07,432,0751539686,9780751539684,"black authors,chick lit,romance"
Dorothy,,Koomson,,"Goodnight, Beautiful",,,"Nova Kumalisi would do anything for her closest friend, Mal Wacken. She owes him her life. So, when he asked her to be the surrogate mother for him and his wife, in spite of her fears about how it would alter their friendship, Nova agreed. Eight years later, Nova is bringing up their son alone, and she and Mal don't speak. Months into the pregnancy, Mal's wife changed her mind about the surrogacy agreement. Already suspicious of how close Nova and Mal were, Stephanie realised her strained marriage was in serious trouble when she found a text from her husband to Nova, saying, 'Goodnight, Beautiful'. She asked Mal to cut all ties with his closest friend and unborn child. Now, seven-year-old Leo is critically ill and Nova, despite her anger and hurt, wants Mal to have the chance to know his son before it's too late. Will it take a tragedy to remind them how much they mean to each other?",1,,,432,0751539813,9780751539813,"black authors,chick lit,romance"
Dean,,Koontz,,Velocity,,,"William Wiles is an easy-going thirty-something, a bartender who lives a quiet life alone until a serial killer singles him out - not to kill him, but to force him to decide who the next victim will be. On his SUV Billy finds the first note: 'If you don't take this note to the police and get them involved, I will kill a lovely blonde schoolteacher. If you do take this note to the police, I will instead kill an elderly woman active in charity work. You have four hours to decide. The choice is yours.' Billy pays an informal visit to an acquaintance, Lanny Olson, who is a policeman, and who thinks the note is a prank. The schoolteacher dies. The next note reverses the choices: if Billy takes the note to the police, a mother of two young children will die. If he doesn't, an unmarried man who won't be much missed will die. Lanny has to take this note seriously but the deadline runs out before he can decide how to make his involvement official. not be much missed, has become the next victim. There will be more communications from the killer, more hideous choices, with ever tighter decision times, and with each choice Billy is drawn deeper into an accelerating nightmare, which steadily becomes more personal, more confrontational, until he is isolated, with no one to turn to and no one to rely on but himself. Finally he must risk everything to save the intended victims ...",1,HarperCollins UK,,400,0007196970,9780007196975,"horror,mystery,suspense,thriller"
Dean,,Koontz,,"Taking, The",,,"On the morning that marks the end of the world they have known, Molly and Neil Sloan awaken to the drumbeat of rain on their roof. A luminous silvery downpour is drenching their small California mountain town. It has haunted their sleep, invaded their dreams, and now, in the moody purple dawn, the young couple cannot shake the sense of something terribly wrong.

As the hours pass, Molly and Neil listen to disturbing news of extreme weather phenomena across the globe. By nightfall, their little town loses all contact with the outside world. A thick fog transforms the once-friendly village into a ghostly labyrinth. And soon the Sloans and their neighbors will be forced to draw on reserves of courage and humanity they never knew they had. For within the misty gloom they will encounter something that reveals in a shattering instant what is happening to their world—something that is hunting them with ruthless efficiency.",1,Dean Koontz,2008-01-01,,0007841477,9780007841479,"horror,paranormal,sci-fi,suspense,thriller"
Dean,,Koontz,,Life Expectancy,,,"Jimmy Tock comes into the world on the very night his grandfather leaves it. As a violent storm rages outside the hospital, Rudy Tock spends long hours walking the corridors between the expectant fathers' waiting room and his dying father's bedside. It's a strange vigil made all the stranger when, at the very height of the storm's fury, Josef Tock suddenly sits up in bed and speaks coherently for the first and last time since his stroke.

What he says before he dies is that there will be five dark days in the life of his grandson – five dates whose terrible events Jimmy will have to prepare himself to face. The first is to occur in his 20th year; the second in his 23rd year; the third in his 28th; the fourth in his 29th; the fifth in his 30th.

Rudy is all too ready to discount his father's last words as a dying man's delusional rambling. But then he discovers that Josef also predicted the moment of his grandson's birth to the minute, as well as his exact height, weight, and the fact that Jimmy would be born with syndactyly – the unexplained anomaly of fused digits on his left foot. Suddenly, the old man's predictions take on a chilling significance.

What terrifying events await Jimmy on these five dark days? What nightmares will he face? What challenges must he survive? As the novel unfolds, picking up Jimmy's story at each of these crisis points, the path he must follow will defy every expectation. And with each crisis he faces, he will move closer to a fate he could never have imagined. For who Jimmy Tock is and what he must accomplish on the five days his world turns is a mystery as dangerous as it is wondrous – a struggle against an evil so dark and pervasive only the most extraordinary of human spirits can shine through.",1,HarperCollins,2005-08-01,560,0007196954,9780007196951,"horror,humour,mystery,paranormal,psychological fiction,thriller"
Emma,,McLaughlin,Nicola Kraus,"Nanny Diaries : A Novel, The",,,"Wanted:
One young woman to take care of four-year-old boy. Must be cheerful, enthusiastic and selfless--bordering on masochistic. Must relish sixteen-hour shifts with a deliberately nap-deprived preschooler. Must love getting thrown up on, literally and figuratively, by everyone in his family. Must enjoy the delicious anticipation of ridiculously erratic pay. Mostly, must love being treated like fungus found growing out of employers Hermès bag. Those who take it personally need not apply.

Who wouldn't want this job? Struggling to graduate from NYU and afford her microscopic studio apartment, Nanny takes a position caring for the only son of the wealthy X family. She rapidly learns the insane amount of juggling involved to ensure that a Park Avenue wife who doesn't work, cook, clean, or raise her own child has a smooth day.

When the Xs' marriage begins to disintegrate, Nanny ends up involved way beyond the bounds of human decency or good taste. Her tenure with the X family becomes a nearly impossible mission to maintain the mental health of their four-year-old, her own integrity and, most importantly, her sense of humor. Over nine tense months, Mrs. X and Nanny perform the age-old dance of decorum and power as they test the limits of modern-day servitude.

Written by two former nannies, The Nanny Diaries deftly punctures the glamour of Manhattan's upper class.",1,Penguin,2002-03-07,320,014100892X,9780141008929,"adapted to screen,chick lit,humour,romance"
Nicole,,Krauss,,"History of Love, The",,,"Fourteen-year-old Alma Singer is trying to find a cure for her mother's loneliness. Believing she might discover it in an old book her mother is lovingly translating, she sets out in search of its author.

Across New York an old man called Leo Gursky is trying to survive a little bit longer. He spends his days dreaming of the love lost that sixty years ago in Poland inspired him to write a book. And although he doesn't know it yet, that book also survived: crossing oceans and generations, and changing lives. . .",1,W. W. Norton,,252,0141019972,9780141019970,"literary fiction,postmodern literature,psychological fiction,romance"
Hanif,,Kureishi,,"Black Album, The",,,"Set in London in 1989, the year of the fatwah and the fall of the Berlin Wall, this is a thriller with a background of raves, ecstasy, religious ferment and sexual passion. By the author of ""The Buddha of Suburbia"" and ""Sammy and Rosie Get Laid"".",1,Faber and Faber,1996-04-01,288,0571177522,9780571177523,"contemporary,cultural"
Hanif,,Kureishi,,"Buddha of Suburbia, The",,,"The hero of Hanif Kureishi's first novel is Karim, a dreamy teenager, desperate to escape suburban South London and experience the forbidden fruits which the 1970s seem to offer. When the unlikely opportunity of a life in the theatre announces itself, Karim starts to win the sort of attention he has been craving - albeit with some rude and raucous results.",1,Faber and Faber,1991-04-08,284,0571142745,9780571142743,"adapted to screen,bildungsroman,contemporary,cultural,humour"
Hanif,,Kureishi,,Love in a Blue Time,,,"Love in a Blue Time is a brilliant new collection of stories by the bestselling author of The Buddha of Suburbia.

This time, Hanif Kureishi's subject is the difficult, serious business of love - and hate. His stories have all the qualities of his novels: they are funny, inventive, bawdy, and aggressively contemporary. The characters that stride out of the pages of Love in a Blue Time, however damaged, deranged or despicable, are united by one thing: they are all creatures of strong desire.",1,Faber & Faber,2003-05-06,224,057119222X,9780571192229,"adapted to screen,contemporary,cultural,short stories"
Sarah,,Langan,,"Keeper, The",,,"Susan Marley is beautiful, disturbed, and living in squalor. She wanders around the town, mute and accusing, an object of lust, fear and derision. When she dies, betrayed by life one final petty time, a hail of destruction is unleashed on the town that is more terrifying than any dream.",1,Headline Publishing Group,2006-11-06,480,0755333713,9780755333714,"horror,suspense"
Neil,,LaBute,,Seconds of Pleasure,,,"A provocative collection of short fiction by award-winning writer, director and playwright Neil Labute. In this, his debut prose collection, he exhibits his compelling take on the shadowy terrain of the human heart.",1,Faber & Faber,2005-09-01,240,0571221238,9780571221233,"psychological fiction,short stories"
Phil,,LaMarche,,American Youth,,,"American Youth is a controlled, essential, and powerful tale of a teenager in southern New England who is confronted by a terrible moral dilemma following a fatal firearms accident in his home. This tragedy earns him the unwelcome admiration of a sinister group of boys at his school and a girl associated with them. Set in a town riven by social and ideological tensions – an old rural culture in conflict with newcomers – this is a classic portrait of a young man struggling with the idea of identity and responsibility in an America ill at ease with itself.",1,Sceptre,2008-03-20,240,0340938048,9780340938041,"literary fiction,psychological fiction"
Lynda,La,Plante,,Red Dahlia,Anna Travis,2,"Detective Anna Travis is working on a horrific, brutal murder case that has created a media frenzy. The victim, Louise Pennel, a 24-year-old, single, 'fun-loving' girl, was last seen in a London night club wearing a sequinned mini-dress and a red rose in her hair.

In an eerie mirror image of the famous LA murder case of Elizabeth Short in the l940s known as the Black Dahlia, her body was found dumped by the River Thames… severed in half and brutalised beyond recognition.

Anna Travis must summon all the strength and guile she became so well known for in ABOVE SUSPICION to hunt down this sadistic killer.",1,Pocket Books,2010-01-07,496,1847399835,9781847399830,"adapted to screen,crime,mystery,police procedural,suspense,thriller"
Lynda,La,Plante,,Tennison,Tennison,1,"In 1973 Jane Tennison, aged 22, leaves the Metropolitan Police Training Academy to be placed on probationary exercise in Hackney where criminality thrives. We witness her struggle to cope in a male-dominated, chauvinistic environment, learning fast to deal with shocking situations with no help or sympathy from her superiors. Then comes her involvement in her first murder case.",1,Simon & Schuster UK,2016-06-02,624,1471140520,9781471140525,"crime,mystery,police procedural,thriller"
Lynda,La,Plante,,Above Suspicion,Anna Travis,1,"Young Anna Travis has been assigned to her first murder case - a series of killings that has shocked even the most hardened of detectives. They started eight years ago - now the body count is up to six. The method of killing is identical, the backgrounds of the girls identical - all drug-users and prostitutes. Then a seventh body is found. The modus operandi is the same - but the victim is a young student with the 'face of an angel'. The profile of the murderer has changed dramatically. Determined to earn the respect of her male colleagues, Anna stumbles on a vital piece of information which links one man to the killings, a much-loved actor on the brink of international stardom. His arrest would create a media frenzy. But if he were found innocent, his wouldn't be the only career over - Anna's hard fought for reputation would be destroyed once and for all ...",1,Pocket Books,2005-02-05,514,0743483758,9780743483759,"adapted to screen,crime,mystery,police procedural,suspense,thriller"
Stieg,,Larsson,,Girl with the Dragon Tattoo,Millennium,1,"Forty years ago, Harriet Vanger disappeared from a family gathering on the island owned and inhabited by the powerful Vanger clan. Her body was never found, yet her uncle is convinced it was murder - and that the killer is a member of his own tightly knit but dysfunctional family.

He employs disgraced financial journalist Mikael Blomkvist and the tattooed, truculent computer hacker Lisbeth Salander to investigate. When the pair link Harriet's disappearance to a number of grotesque murders from forty years ago, they begin to unravel a dark and appalling family history.

But the Vangers are a secretive clan, and Blomkvist and Salander are about to find out just how far they are prepared to go to protect themselves.",1,Quercus,2008-07-24,542,1847245455,9781847245458,"crime,mystery,nordic noir,suspense,thriller"
Stieg,,Larsson,,Girl Who Played With Fire,Millennium,2,"Millennium publisher Mikael Blomkvist has made his reputation exposing corrupt establishment figures. So when a young journalist approaches him with an investigation into sex trafficking, Blomkvist cannot resist waging war on the powerful men behind this lucrative industry.  When the journalist and his girlfriend are found murdered in their apartment, Lisbeth Salander's fingerprints are found on the weapon left at the scene. Now hunted by the entire Swedish police force and officially branded a danger to society, she is forced to go undercover. But how can she prove her innocence? With her computer-hacking skills she is anything but the helpless victim.",1,Quercus,2010-07-29,576,1849163421,9781849163422,"crime,mystery,nordic noir,suspense,thriller"
Jennifer,,Lauck,,Blackbird: A Childhood Lost,,,"The house on Mary Street, Carson City, Nevada is home to five-year-old Jennifer Lauck. Her life should be perfect, but her mother is very ill. In this memoir, Jennifer describes growing up in the 1970s and the extraordinary circumstances of her lost childhood.",1,Abacus,2002-01-03,432,0349114773,9780349114774,memoir
Hugh,,Laurie,,"Gun Seller, The",,,"Cold-blooded murder just isn't Thomas Lang's cup of tea. Offered a tidy sum to assassinate an American industrialist, he opts to warn the intended victim instead - a good deed that soon takes a bad turn. Quicker than he can down a shot of his favourite whiskey, Lang is bashing heads with a Buddha statue, matching wits with evil billionaires, and putting his life (among other things) in the hands of a bevy of femmes fatales. Up against rogue CIA agents, wanna-be terrorists, and an arms dealer looking to make a high-tech killing, Lang is out to save the leggy lady he has come to love, and prevent an international bloodbath to boot.",1,Arrow,2004-10-07,352,0099469391,9780099469391,"humour,mystery,spy fiction,thriller"
Deborah,,Lawrenson,,"Art Of Falling, The",,,"In 1944 Tom Wainwright, a British soldier, arrives in the small Italian town of Petriano. The war is nearly over, and in the lull before the Allied troops move further north to capture Florence Tom forges a friendship with the Parini family - and in particular with the eldest daughter, Giuliana. When the war ends he chooses to stay in Italy, planning to build a life with the woman with whom he has fallen deeply in love, but in the chaotic, tragic fallout of the end of the Second World War his hopes are dashed.

Fifty years later Isabel Wainwright, Tom's daughter, sets off for Petriano herself, to attend a ceremony naming a piazza in her father's honour. But Isabel isn't so much going to represent her father as to try and find him - for she and her mother have heard nothing of him since, nearly twenty years earlier, he went out one day and never returned. She doesn't even know whether her father is dead or alive, but hopes that by discovering something of his past, she can build a picture of the man she hardly knew.",1,Arrow,2005-07-07,384,0099481898,9780099481898,"cultural,family drama,war story"
Mary,,Lawson,,Crow Lake,,,"Crow Lake is that rare find, a first novel so quietly assured, so compelling, and with an emotional charge so perfectly controlled, that you sense at once that this is the real thing - a literary experience to relish, a book to lose yourself in, and a name to watch. Here is a gorgeous, slowburning story of families growing up and tearing each other apart in rural Northern Ontario, where tragedy and hardship are mirrored in the landscape. Centre stage are the Morrisons whose tragedy is insidious and divisive. Orphaned young, Kate Morrison was her older brother Matt's protegee, her curious fascination for pond-life fed by his passionate interest in the natural world. Now a zoologist, she can identify organisms under a microscope, but seems blind to the tragedy of her own emotional life. She thinks she's outgrown her family, who were once her entire world - but she can't seem to outgrow her childhood or lighten the weight of their mutual past.",1,Random House,,295,0099429322,9780099429326,"contemporary,cultural,family drama,psychological fiction"
Mary,,Lawson,,"Other Side of the Bridge, The",,,"Arthur and Jake: brothers, yet worlds apart. Arthur is older, shy, dutiful, and set to inherit his father's farm. Jake is younger and reckless, a dangerous to know. When Laura arrives in their 1930s rural community, an already uneasy relationship is driven to breaking point...",1,Vintage,,,0099437260,9780099437260,"cultural,family drama,historical fiction"
John,Le,Carré,,Absolute Friends,,,"John le Carré's Absolute Friends is his best in years, capturing the verve and mastery of the magnificent early work. In fact, as a prelude to the book, you could do worse than reread The Spy Who Came in from the Cold again, and be forcibly reminded how le Carré transformed the spy thriller 40 or so years ago. And the consolidation of his achievement came with the George Smiley sequence (inaugurated with Tinker, Tailor, Soldier, Spy). As the Cold War came to an end, le Carré seemed to be in need of a new focus for his literary universe, but this was soon to come as the author explored newer social threats, with The Constant Gardener utilising the power of the pharmaceutical companies as nemesis, and producing yet another critical and popular success. Absolute Friends, even before publication, had some of the best word of mouth any le Carré novel had enjoyed, and every word of it was justified. As a penetrating character study, it's nonpareil, with the (very different) friends of the title brilliantly realised. Ted Mundy is the son of a British Infantry officer who left India under a cloud after partition, while Sasha is the crippled son of a religious German family who became a star of Far Left politics in the 1960s, at which point he encounters the ungainly Ted, taught by his father--and a committed girlfriend--to loathe British imperialism and all its current offshoots. In the present, Ted finds himself acting as an eccentric tour guide at Ludwig's palaces in Bavaria. When the two men meet again, they once more become involved in clandestine activities--with lethal results. If the author's own anti-Blair/Bush feelings are sometimes foregrounded, this is still le Carré at his considerable best, and a reminder of what a great talent the UK has in this writer. --Barry Forshaw",1,Coronet,2004-09-01,384,0851441939,9780340832905,"psychological fiction,spy fiction,thriller"
John,Le,Carre,,"Little Drummer Girl, The",,,"Charlie is a promiscuous, unsuccessful, English actress in her twenties. Vacationing on the Greek island of Mykonos with friends, she longs for commitment. But to what? To whom? Intrigued by a handsome, solitary bather, Charlie finds herself lured into the ""theatre of the real."" For the mysterious man is Kurtz, an embattled Israeli intelligence officer out to stop the bombing of Jews in Europe. Forced to play her most challenging role, Charlie is plunged into a deceptive and delicate trap set to ensnare an elusive Palestinian terrorist...and soon proves herself a double agent of the highest order.",1,Pan,1983-03-30,522,0330282565,9780330282567,"adapted to screen,mystery,spy fiction,suspense,thriller"
Prue,,Leith,,"Serving of Scandal, A",,,"People just love a scandal . . . Kate McKinnon is thirty-six and mother to five-year-old Toby. She used to be a restaurant chef, but then Toby came along. Now she has a small but thriving catering business. Her life is on an even keel but that's about to change.

She gets a job cooking lunch at the Foreign Office and there she has her first fateful meeting with Oliver Stapler, Secretary of State. Married and a father, he's totally out of bounds, yet she falls for him. Though she tries to keep her feelings secret, rumours start to fly. When someone alerts the gutter press, who cares whether Kate's affair with Oliver is true or not?",1,Quercus Publishing Plc,2010-05-01,,1849162646,9781849162647,romance
Judith,,Lennox,,All My Sisters,,,"In the tumultuous years before the First World War, sisters Iris, Marianne, Eva and Clemency, born and raised in industrial Sheffield, seek to follow their dreams.

When twenty-year-old Marianne meets handsome, sophisticated Arthur Leighton at a local provincial ball, she knows that she has found the love of her life. Years pass, and Iris, her ambition of a grand marriage dashed, becomes a nurse in a London hospital, surprising herself, and her family, at her ability to deal with the injuries and needs of her patients. When Eva falls in love with the Bohemian, Gabriel Bellamy, her hopes of becoming an artist falter, for though he admires her work, he expects attention in return for his tutelage. Caring for her invalid mother, Clemency remains tied to the family home, stifling her dreams of a life elsewhere. And Marianne's desire for happiness turns to nightmare when she finds herself trapped in an isolated outpost of the Empire with a cruel and dangerous man. Only her love for her son and her memory of her sisters, thousands of miles away in England, give her the strength to survive.

As the clouds darken and war changes the lives all the sisters have known, Iris, Marianne, Eva and Clemency fight to free themselves of the bonds that confine them and discover love at last.",1,Pan,2005-08-05,640,0330419781,9780330419789,"historical romance,relationships,romance,saga"
